Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1715525810,63000,,Aggregated,471.300000,0.000000,6300,8000,9800,11000,13000,21000,53000,60000,107000,158000,158000,82889,0,6300.0,8560.174315071517,1.162126998679014,157975.90476100048,29.0
1715525811,63500,,Aggregated,516.300000,0.000000,6300,8000,9900,11000,13000,21000,55000,61000,107000,158000,158000,83762,0,6300.0,8624.89242377323,1.162126998679014,157975.90476100048,29.0
1715525812,64000,,Aggregated,581.700000,0.000000,6400,8000,9800,11000,13000,21000,55000,61000,116000,162000,162000,84175,0,6400.0,8638.746063370012,1.162126998679014,161669.04642399822,29.0
1715525813,64500,,Aggregated,692.400000,0.000000,6400,8000,9800,11000,13000,21000,55000,61000,116000,162000,162000,84249,0,6400.0,8637.912844890965,1.162126998679014,161669.04642399822,29.0
1715525814,65000,,Aggregated,740.600000,0.000000,6400,8000,9800,11000,13000,21000,55000,61000,116000,162000,162000,84256,0,6400.0,8637.970202569832,1.162126998679014,161669.04642399822,29.0
1715525815,65500,,Aggregated,724.800000,0.000000,6400,8000,9800,11000,13000,22000,55000,62000,116000,162000,162000,84813,0,6400.0,8734.403901553873,1.162126998679014,161669.04642399822,29.0
1715525820,66000,,Aggregated,724.800000,0.000000,6400,8000,9800,11000,13000,22000,55000,62000,116000,162000,162000,84882,0,6400.0,8734.685982782401,1.162126998679014,161669.04642399822,29.0
1715525821,66500,,Aggregated,373.500000,0.000000,6400,8100,10000,11000,13000,23000,55000,63000,116000,162000,162000,85255,0,6400.0,8816.75689651377,1.162126998679014,161669.04642399822,29.0
1715525822,67000,,Aggregated,261.700000,0.000000,6500,8200,10000,12000,13000,23000,55000,63000,119000,171000,171000,85960,0,6500.0,8874.511368667561,1.162126998679014,171147.06200600084,29.0
1715525823,67500,,Aggregated,261.700000,0.000000,6500,8400,11000,12000,13000,22000,55000,63000,119000,171000,171000,87118,0,6500.0,8940.244197142507,1.162126998679014,171147.06200600084,29.0
1715525824,68000,,Aggregated,204.300000,0.000000,6500,8600,11000,12000,13000,21000,55000,63000,119000,171000,171000,88664,0,6500.0,9033.876578483718,1.162126998679014,171147.06200600084,29.0
1715525825,68500,,Aggregated,204.300000,0.000000,6600,8700,11000,12000,13000,22000,55000,63000,119000,171000,171000,89011,0,6600.0,9125.668637697894,1.162126998679014,171147.06200600084,29.0
1715525826,69000,,Aggregated,436.300000,0.000000,6600,8800,11000,12000,13000,22000,55000,64000,119000,171000,171000,89456,0,6600.0,9184.142677806161,1.162126998679014,171147.06200600084,29.0
1715525827,69500,,Aggregated,442.400000,0.000000,6700,9200,11000,12000,14000,22000,55000,64000,119000,176000,176000,91443,0,6700.0,9368.6633384774,1.162126998679014,176359.39306399995,29.0
1715525828,70000,,Aggregated,442.400000,0.000000,6700,9200,12000,12000,14000,23000,58000,64000,119000,176000,176000,91827,0,6700.0,9427.065014874894,1.162126998679014,176359.39306399995,29.0
1715525829,70000,,Aggregated,605.400000,0.000000,6700,9200,12000,12000,14000,23000,59000,64000,119000,176000,176000,91865,0,6700.0,9448.428207371357,1.162126998679014,176359.39306399995,29.0
1715525830,70000,,Aggregated,694.500000,0.000000,6700,9200,12000,12000,14000,23000,60000,64000,119000,176000,176000,92003,0,6700.0,9485.832388280634,1.162126998679014,176359.39306399995,29.0
1715525831,70000,,Aggregated,694.500000,0.000000,6800,9300,12000,12000,14000,23000,60000,64000,119000,176000,176000,92575,0,6800.0,9507.357522676382,1.162126998679014,176359.39306399995,29.0
1715525832,70000,,Aggregated,700.600000,0.000000,6800,9300,11000,12000,14000,25000,60000,64000,119000,176000,176000,93610,0,6800.0,9582.029102572222,1.162126998679014,176359.39306399995,29.0
1715525833,70000,,Aggregated,732.000000,0.000000,6800,9300,11000,12000,14000,25000,60000,64000,119000,176000,176000,93794,0,6800.0,9582.255477048404,1.162126998679014,176359.39306399995,29.0
1715525838,70000,,Aggregated,731.700000,0.000000,6900,9400,11000,12000,14000,24000,60000,64000,119000,176000,176000,94286,0,6900.0,9584.423569408893,1.162126998679014,176359.39306399995,29.0
1715525839,70000,,Aggregated,335.000000,0.000000,6900,9700,12000,12000,14000,23000,60000,65000,119000,176000,176000,96586,0,6900.0,9748.79769405334,1.162126998679014,176359.39306399995,29.0
1715525840,70000,,Aggregated,245.900000,0.000000,7000,9800,12000,12000,14000,23000,60000,65000,126000,189000,189000,98039,0,7000.0,9815.605929217041,1.162126998679014,189219.3128530016,29.0
1715525841,70000,,Aggregated,250.400000,0.000000,7000,9900,12000,12000,14000,23000,60000,65000,126000,189000,189000,98390,0,7000.0,9826.90813722177,1.162126998679014,189219.3128530016,29.0
1715525842,70000,,Aggregated,502.800000,0.000000,7100,10000,12000,13000,14000,22000,60000,65000,126000,189000,189000,99623,0,7100.0,9873.472027649797,1.162126998679014,189219.3128530016,29.0
1715525843,70000,,Aggregated,559.800000,0.000000,7200,10000,12000,13000,14000,25000,61000,69000,131000,193000,193000,100332,0,7200.0,10062.039426768277,1.162126998679014,192917.60711700044,29.0
1715525844,70000,,Aggregated,564.700000,0.000000,7200,10000,12000,13000,14000,24000,61000,69000,126000,193000,193000,101069,0,7200.0,10072.45633185757,1.162126998679014,192917.60711700044,29.0
1715525845,70000,,Aggregated,605.900000,0.000000,7200,11000,12000,13000,14000,24000,61000,69000,126000,193000,193000,101117,0,7200.0,10073.435611197616,1.162126998679014,192917.60711700044,29.0
1715525846,70000,,Aggregated,628.200000,0.000000,7300,11000,12000,13000,14000,23000,60000,69000,126000,193000,193000,101936,0,7300.0,10086.277427803341,1.162126998679014,192917.60711700044,29.0
1715525847,70000,,Aggregated,678.300000,0.000000,7400,11000,12000,13000,14000,26000,62000,70000,126000,193000,193000,102652,0,7400.0,10208.78236302185,1.162126998679014,192917.60711700044,29.0
1715525848,70000,,Aggregated,685.600000,0.000000,7400,11000,12000,13000,14000,26000,62000,70000,131000,198000,198000,103239,0,7400.0,10218.320521956408,1.162126998679014,197614.0374309998,29.0
1715525850,70000,,Aggregated,836.600000,0.000000,7500,10000,12000,13000,14000,24000,62000,70000,131000,198000,198000,105420,0,7500.0,10179.468072363927,1.162126998679014,197614.0374309998,29.0
1715525851,70000,,Aggregated,890.100000,0.000000,7600,10000,12000,13000,14000,25000,63000,70000,131000,198000,198000,106796,0,7600.0,10219.728578752864,1.162126998679014,197614.0374309998,29.0
1715525852,70000,,Aggregated,848.700000,0.000000,7700,10000,12000,13000,14000,26000,63000,70000,131000,198000,198000,107373,0,7700.0,10280.758603517017,1.162126998679014,197614.0374309998,29.0
1715525853,70000,,Aggregated,855.900000,0.000000,7700,10000,12000,13000,14000,28000,63000,72000,131000,198000,198000,107701,0,7700.0,10315.774394342661,1.162126998679014,197614.0374309998,29.0
1715525854,70000,,Aggregated,850.200000,0.000000,7900,10000,12000,13000,14000,28000,64000,72000,131000,198000,198000,109427,0,7900.0,10329.238168814307,1.162126998679014,197614.0374309998,29.0
1715525855,70000,,Aggregated,779.300000,0.000000,7900,9900,12000,13000,14000,28000,64000,72000,131000,198000,198000,109891,0,7900.0,10342.534630590819,1.162126998679014,197614.0374309998,29.0
1715525861,70000,,Aggregated,678.900000,0.000000,7900,9900,12000,13000,14000,29000,64000,72000,131000,193000,198000,110031,0,7900.0,10376.850351934123,1.162126998679014,197614.0374309998,29.0
1715525862,70000,,Aggregated,462.500000,0.000000,7900,10000,12000,13000,14000,29000,64000,73000,131000,193000,198000,110414,0,7900.0,10435.586721329759,1.162126998679014,197614.0374309998,29.0
1715525863,70000,,Aggregated,329.600000,0.000000,8000,10000,12000,13000,14000,29000,64000,73000,138000,198000,212000,111525,0,8000.0,10543.409269158168,1.162126998679014,212300.71782100096,29.0
1715525864,70000,,Aggregated,299.100000,0.000000,8000,11000,12000,13000,14000,29000,64000,73000,131000,198000,212000,112766,0,8000.0,10611.046682343142,1.162126998679014,212300.71782100096,29.0
1715525865,70000,,Aggregated,351.400000,0.000000,8100,11000,12000,13000,14000,29000,64000,73000,131000,198000,212000,113481,0,8100.0,10636.914499359673,1.162126998679014,212300.71782100096,29.0
1715525866,70000,,Aggregated,334.500000,0.000000,8200,11000,12000,13000,15000,29000,64000,73000,131000,198000,212000,115042,0,8200.0,10724.396210552146,1.162126998679014,212300.71782100096,29.0
1715525867,70000,,Aggregated,342.200000,0.000000,8200,11000,12000,13000,15000,30000,67000,74000,138000,212000,217000,116588,0,8200.0,10869.203101252597,1.162126998679014,216624.75090499903,29.0
1715525868,70000,,Aggregated,419.900000,0.000000,8200,11000,13000,13000,15000,31000,67000,74000,138000,212000,217000,117673,0,8200.0,10945.823673371626,1.162126998679014,216853.28625200054,29.0
1715525869,70000,,Aggregated,609.600000,0.000000,8300,11000,13000,13000,15000,30000,67000,74000,138000,212000,217000,118423,0,8300.0,10963.229235054601,1.162126998679014,216853.28625200054,29.0
1715525870,70000,,Aggregated,714.300000,0.000000,8300,11000,13000,13000,15000,29000,67000,74000,138000,212000,217000,119081,0,8300.0,10975.383381922757,1.162126998679014,216853.28625200054,29.0
1715525871,70000,,Aggregated,805.900000,0.000000,8300,11000,13000,13000,15000,34000,69000,75000,154000,217000,221000,119949,0,8300.0,11153.164643935583,1.162126998679014,220565.82499400066,29.0
1715525872,70000,,Aggregated,871.800000,0.000000,8300,11000,13000,13000,15000,34000,70000,75000,154000,217000,221000,120259,0,8300.0,11171.317002892873,1.162126998679014,220565.82499400066,29.0
1715525873,70000,,Aggregated,961.200000,0.000000,8300,11000,13000,13000,15000,33000,70000,75000,147000,217000,221000,121510,0,8300.0,11145.494589591875,1.162126998679014,220565.82499400066,29.0
1715525874,70000,,Aggregated,967.000000,0.000000,8300,11000,13000,13000,15000,32000,69000,75000,147000,217000,221000,122663,0,8300.0,11121.76173962641,1.162126998679014,220565.82499400066,29.0
1715525875,70000,,Aggregated,944.200000,0.000000,8400,11000,13000,13000,15000,33000,70000,75000,147000,217000,221000,122934,0,8400.0,11158.611461798693,1.162126998679014,220565.82499400066,29.0
1715525876,70000,,Aggregated,937.000000,0.000000,8400,11000,13000,13000,15000,36000,70000,75000,154000,221000,225000,124107,0,8400.0,11256.621388750636,1.162126998679014,225400.06678200007,29.0
1715525877,70000,,Aggregated,941.700000,0.000000,8500,11000,13000,13000,15000,34000,70000,75000,154000,221000,225000,126000,0,8500.0,11230.008397812833,1.162126998679014,225400.06678200007,29.0
1715525878,70000,,Aggregated,905.200000,0.000000,8500,11000,13000,13000,15000,34000,70000,75000,154000,221000,225000,126987,0,8500.0,11227.027906626196,1.162126998679014,225400.06678200007,29.0
1715525879,70000,,Aggregated,824.800000,0.000000,8500,11000,13000,13000,15000,34000,70000,75000,154000,221000,225000,128028,0,8500.0,11237.600084457128,1.162126998679014,225400.06678200007,29.0
1715525885,70000,,Aggregated,824.800000,0.000000,8500,11000,13000,13000,15000,34000,71000,75000,154000,221000,225000,128188,0,8500.0,11247.472683754026,1.162126998679014,225400.06678200007,29.0
1715525886,70000,,Aggregated,617.400000,0.000000,8500,11000,13000,13000,15000,34000,71000,75000,158000,225000,236000,128761,0,8500.0,11284.17515196921,1.162126998679014,235512.04223100102,29.0
1715525887,70000,,Aggregated,548.700000,0.000000,8600,11000,13000,13000,15000,32000,70000,75000,158000,225000,236000,129932,0,8600.0,11315.380844962247,1.162126998679014,235512.04223100102,29.0
1715525888,70000,,Aggregated,500.700000,0.000000,8600,11000,13000,14000,15000,32000,71000,75000,158000,225000,236000,130928,0,8600.0,11358.864487778106,1.162126998679014,235512.04223100102,29.0
1715525889,70000,,Aggregated,482.800000,0.000000,8600,11000,13000,14000,15000,32000,71000,75000,158000,225000,236000,131357,0,8600.0,11380.39823518494,1.162126998679014,235512.04223100102,29.0
1715525890,70000,,Aggregated,385.800000,0.000000,8600,11000,13000,14000,15000,32000,71000,75000,154000,225000,236000,132005,0,8600.0,11402.85812201574,1.162126998679014,235512.04223100102,29.0
1715525891,70000,,Aggregated,394.000000,0.000000,8700,12000,13000,14000,15000,33000,72000,75000,154000,225000,236000,132944,0,8700.0,11482.995040648115,1.162126998679014,235512.04223100102,29.0
1715525892,70000,,Aggregated,334.000000,0.000000,8700,12000,13000,14000,15000,35000,72000,75000,154000,225000,236000,134241,0,8700.0,11594.477215088007,1.162126998679014,235512.04223100102,29.0
1715525893,70000,,Aggregated,383.400000,0.000000,8700,12000,13000,14000,15000,34000,72000,75000,154000,225000,236000,135372,0,8700.0,11621.258102227253,1.162126998679014,235512.04223100102,29.0
1715525894,70000,,Aggregated,486.100000,0.000000,8800,12000,13000,14000,15000,33000,72000,75000,154000,225000,236000,136427,0,8800.0,11649.557548126422,1.162126998679014,235512.04223100102,29.0
1715525895,70000,,Aggregated,641.000000,0.000000,8900,12000,13000,14000,15000,32000,72000,75000,154000,225000,236000,137653,0,8900.0,11684.717492313372,1.162126998679014,235512.04223100102,29.0
1715525896,70000,,Aggregated,742.000000,0.000000,8900,12000,13000,14000,15000,34000,72000,75000,158000,236000,246000,138700,0,8900.0,11760.120216297113,1.162126998679014,245749.7108589996,29.0
1715525897,70000,,Aggregated,835.100000,0.000000,9000,12000,13000,14000,15000,36000,73000,75000,158000,236000,246000,139941,0,9000.0,11818.589130464214,1.162126998679014,245749.7108589996,29.0
1715525898,70000,,Aggregated,949.900000,0.000000,9000,12000,13000,14000,15000,35000,73000,75000,158000,235000,246000,140703,0,9000.0,11806.28616851062,1.162126998679014,245749.7108589996,29.0
1715525899,70000,,Aggregated,964.900000,0.000000,9100,12000,13000,14000,15000,35000,73000,75000,158000,235000,246000,141377,0,9100.0,11797.923123478125,1.162126998679014,245749.7108589996,29.0
1715525900,70000,,Aggregated,976.200000,0.000000,9100,12000,13000,14000,15000,36000,73000,75000,154000,235000,246000,142365,0,9100.0,11841.08900255499,1.162126998679014,245749.7108589996,29.0
1715525901,70000,,Aggregated,965.700000,0.000000,9200,12000,13000,14000,15000,40000,73000,75000,154000,235000,246000,143088,0,9200.0,11907.007576246586,1.162126998679014,245749.7108589996,29.0
1715525903,70000,,Aggregated,1039.000000,0.000000,9200,12000,13000,14000,15000,40000,73000,75000,154000,235000,246000,144162,0,9200.0,11920.258631660457,1.162126998679014,245749.7108589996,29.0
1715525904,70000,,Aggregated,1004.300000,0.000000,9300,12000,13000,14000,15000,39000,73000,75000,154000,235000,246000,145348,0,9300.0,11900.749639725578,1.162126998679014,245749.7108589996,29.0
1715525905,70000,,Aggregated,956.100000,0.000000,9300,12000,13000,14000,15000,38000,73000,75000,154000,235000,246000,145985,0,9300.0,11892.48156285757,1.162126998679014,245749.7108589996,29.0
1715525911,70000,,Aggregated,647.200000,0.000000,9300,12000,13000,14000,15000,39000,73000,75000,154000,236000,255000,147256,0,9300.0,11939.536114936252,1.162126998679014,254774.90680199844,29.0
1715525912,70000,,Aggregated,576.400000,0.000000,9300,12000,13000,14000,15000,40000,73000,75000,158000,245000,261000,148605,0,9300.0,12040.517393786227,1.162126998679014,261132.69364600093,29.0
1715525913,70000,,Aggregated,479.400000,0.000000,9400,12000,13000,14000,15000,40000,73000,75000,158000,245000,261000,150518,0,9400.0,12107.593922446102,1.162126998679014,261132.69364600093,29.0
1715525914,70000,,Aggregated,453.400000,0.000000,9400,12000,13000,14000,15000,40000,73000,75000,158000,245000,261000,150925,0,9400.0,12114.835071307247,1.162126998679014,261132.69364600093,29.0
1715525915,70000,,Aggregated,564.800000,0.000000,9400,12000,14000,14000,15000,39000,73000,75000,158000,245000,261000,151791,0,9400.0,12138.665193296616,1.162126998679014,261132.69364600093,29.0
1715525916,70000,,Aggregated,564.800000,0.000000,9400,12000,14000,14000,15000,38000,73000,75000,158000,255000,265000,152492,0,9400.0,12165.622578200866,1.162126998679014,265024.5557109993,29.0
1715525917,70000,,Aggregated,504.200000,0.000000,9400,12000,14000,14000,15000,38000,73000,75000,162000,261000,267000,152983,0,9400.0,12185.494800821203,1.162126998679014,266609.9733780011,29.0
1715525918,70000,,Aggregated,528.600000,0.000000,9400,12000,14000,14000,15000,35000,73000,75000,158000,261000,267000,154914,0,9400.0,12221.921928706195,1.162126998679014,266609.9733780011,29.0
1715525919,70000,,Aggregated,528.600000,0.000000,9500,12000,14000,14000,15000,35000,73000,75000,158000,261000,267000,155302,0,9500.0,12230.755691674607,1.162126998679014,266609.9733780011,29.0
1715525920,70000,,Aggregated,697.700000,0.000000,9500,12000,14000,14000,16000,33000,73000,75000,158000,261000,267000,156640,0,9500.0,12261.346335984339,1.162126998679014,266609.9733780011,29.0
1715525921,70000,,Aggregated,793.500000,0.000000,9500,12000,14000,14000,16000,32000,73000,75000,162000,265000,270000,158587,0,9500.0,12262.39517935095,1.162126998679014,270228.96244300134,29.0
1715525922,70000,,Aggregated,809.600000,0.000000,9500,12000,14000,14000,16000,31000,73000,75000,162000,265000,270000,159135,0,9500.0,12253.276594866065,1.162126998679014,270228.96244300134,29.0
1715525923,70000,,Aggregated,995.000000,0.000000,9500,12000,14000,14000,16000,30000,73000,75000,162000,265000,270000,160549,0,9500.0,12230.138868146998,1.162126998679014,270228.96244300134,29.0
1715525925,70000,,Aggregated,932.800000,0.000000,9500,12000,14000,14000,16000,29000,73000,75000,162000,265000,270000,161369,0,9500.0,12219.26077721314,1.162126998679014,270228.96244300134,29.0
1715525926,70000,,Aggregated,983.800000,0.000000,9500,12000,14000,14000,16000,29000,73000,75000,171000,270000,275000,162978,0,9500.0,12214.468706638067,1.162126998679014,275195.51624999987,29.0
1715525927,70000,,Aggregated,1036.100000,0.000000,9500,12000,14000,14000,16000,29000,73000,75000,171000,270000,275000,163405,0,9500.0,12206.946089564944,1.162126998679014,275195.51624999987,29.0
1715525928,70000,,Aggregated,1036.300000,0.000000,9600,12000,14000,14000,16000,29000,73000,75000,162000,270000,275000,164030,0,9600.0,12200.807230560975,1.162126998679014,275195.51624999987,29.0
1715525929,70000,,Aggregated,1087.800000,0.000000,9500,12000,14000,14000,16000,26000,73000,75000,162000,270000,275000,166010,0,9500.0,12167.532848256707,1.162126998679014,275195.51624999987,29.0
1715525930,70000,,Aggregated,965.400000,0.000000,9500,12000,14000,14000,16000,26000,73000,75000,171000,275000,279000,166615,0,9500.0,12173.679106579008,1.162126998679014,279145.6529719999,29.0
1715525931,70000,,Aggregated,1011.700000,0.000000,9500,12000,14000,14000,15000,26000,73000,75000,171000,275000,279000,167354,0,9500.0,12160.923820842027,1.162126998679014,279145.6529719999,29.0
1715525937,70000,,Aggregated,627.700000,0.000000,9500,12000,14000,14000,15000,25000,73000,75000,171000,275000,279000,167637,0,9500.0,12156.487129272258,1.162126998679014,279145.6529719999,29.0
1715525938,70000,,Aggregated,476.200000,0.000000,9500,12000,14000,14000,16000,24000,73000,75000,171000,275000,287000,169191,0,9500.0,12192.057522048282,1.162126998679014,287153.55579400057,29.0
1715525939,70000,,Aggregated,424.700000,0.000000,9600,12000,14000,14000,16000,23000,73000,75000,171000,275000,287000,171189,0,9600.0,12224.799378613965,1.162126998679014,287153.55579400057,29.0
1715525940,70000,,Aggregated,444.700000,0.000000,9600,12000,14000,15000,16000,23000,73000,75000,176000,279000,290000,171777,0,9600.0,12250.219866646932,1.162126998679014,289553.79813199944,29.0
1715525941,70000,,Aggregated,531.400000,0.000000,9600,12000,14000,15000,16000,22000,73000,75000,176000,279000,291000,172371,0,9600.0,12264.891996443588,1.162126998679014,290569.53950199933,29.0
1715525942,70000,,Aggregated,486.900000,0.000000,9600,12000,14000,15000,16000,21000,73000,75000,176000,279000,291000,174571,0,9600.0,12303.561255136136,1.162126998679014,290569.53950199933,29.0
1715525943,70000,,Aggregated,502.600000,0.000000,9600,13000,14000,15000,16000,21000,73000,75000,176000,289000,292000,175194,0,9600.0,12323.89051960734,1.162126998679014,291880.3555359991,29.0
1715525944,70000,,Aggregated,532.900000,0.000000,9700,13000,14000,15000,16000,21000,73000,75000,176000,289000,293000,175448,0,9700.0,12328.575794107823,1.162126998679014,293055.0563220004,29.0
1715525945,70000,,Aggregated,750.000000,0.000000,9700,13000,14000,15000,16000,21000,73000,75000,176000,289000,293000,176359,0,9700.0,12346.405986103053,1.162126998679014,293055.0563220004,29.0
1715525953,70000,,Aggregated,786.600000,0.000000,9700,13000,14000,15000,16000,21000,73000,75000,176000,289000,295000,177418,0,9700.0,12368.670318916185,1.162126998679014,295001.1536500006,29.0
1715525954,70000,,Aggregated,447.200000,0.000000,9700,13000,14000,15000,16000,23000,73000,75000,176000,289000,304000,178348,0,9700.0,12416.023166371562,1.162126998679014,303556.33421200037,29.0
1715525955,70000,,Aggregated,230.100000,0.000000,9800,13000,14000,15000,16000,23000,73000,75000,189000,292000,304000,180088,0,9800.0,12474.743120918552,1.162126998679014,303943.55584500043,29.0
1715525956,70000,,Aggregated,218.600000,0.000000,9800,13000,14000,15000,16000,23000,73000,75000,189000,292000,304000,180250,0,9800.0,12478.197276929388,1.162126998679014,303943.55584500043,29.0
1715525957,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525958,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525959,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525960,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525961,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525962,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525964,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525965,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525966,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525967,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525968,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525969,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525970,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525971,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525972,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525973,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525974,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525975,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525981,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525982,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525983,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525984,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525986,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525987,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525988,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525989,70000,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525990,69758,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525991,68440,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525992,67298,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525993,66083,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525994,53264,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
1715525995,0,,Aggregated,428.100000,0.000000,9800,13000,14000,15000,16000,23000,72000,75000,189000,292000,304000,182077,0,9800.0,12522.86988980579,1.162126998679014,303943.55584500043,29.0
