Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1715520380,100,,Aggregated,66.900000,66.900000,5,5,6,6,8,13,17,23,31,5000,5000,1832,1832,5,8.488135278376557,3.0312569997477112,5019.7614150001755,0.0
1715520381,100,,Aggregated,66.900000,66.900000,5,5,6,6,8,13,16,22,31,5000,5000,1901,1901,5,8.3566606144053,3.0312569997477112,5019.7614150001755,0.0
1715520382,100,,Aggregated,67.100000,67.100000,5,5,6,6,7,13,16,22,31,5000,5000,1966,1966,5,8.2405183799512,3.0312569997477112,5019.7614150001755,0.0
1715520383,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,13,16,22,31,5000,5000,2035,2035,5,8.130057244706059,3.0312569997477112,5019.7614150001755,0.0
1715520384,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,13,16,22,31,5000,5000,2104,2104,5,8.061298299412469,3.0312569997477112,5019.7614150001755,0.0
1715520385,100,,Aggregated,66.400000,66.400000,5,5,6,6,7,13,16,22,31,5000,5000,2171,2171,5,7.9767010078162075,3.0312569997477112,5019.7614150001755,0.0
1715520386,100,,Aggregated,67.400000,67.400000,5,5,6,6,7,13,16,22,31,5000,5000,2240,2240,5,7.906129041952324,3.0312569997477112,5019.7614150001755,0.0
1715520387,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,13,16,21,31,5000,5000,2307,2307,5,7.826444595137657,3.0312569997477112,5019.7614150001755,0.0
1715520388,100,,Aggregated,66.800000,66.800000,5,5,6,6,7,12,16,21,31,5000,5000,2373,2373,5,7.7476782684330905,3.0312569997477112,5019.7614150001755,0.0
1715520389,100,,Aggregated,67.100000,67.100000,5,5,6,6,7,12,16,20,31,5000,5000,2444,2444,5,7.671867039275959,3.0312569997477112,5019.7614150001755,0.0
1715520390,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,11,16,20,31,5000,5000,2505,2505,5,7.6057312602795415,3.0312569997477112,5019.7614150001755,0.0
1715520391,100,,Aggregated,65.900000,65.900000,5,5,6,6,7,11,16,20,31,5000,5000,2574,2574,5,7.540109174432584,3.0312569997477112,5019.7614150001755,0.0
1715520392,100,,Aggregated,66.100000,66.100000,5,5,6,6,7,11,16,19,31,5000,5000,2641,2641,5,7.475740151454169,3.0312569997477112,5019.7614150001755,0.0
1715520393,100,,Aggregated,66.700000,66.700000,5,5,6,6,7,11,16,19,31,5000,5000,2711,2711,5,7.406431517515327,3.0312569997477112,5019.7614150001755,0.0
1715520394,100,,Aggregated,65.600000,65.600000,5,5,6,6,7,11,16,19,31,5000,5000,2775,2775,5,7.357667167922078,3.0312569997477112,5019.7614150001755,0.0
1715520395,100,,Aggregated,66.700000,66.700000,5,5,6,6,7,10,16,19,31,5000,5000,2840,2840,5,7.318651509853814,3.0312569997477112,5019.7614150001755,0.0
1715520396,100,,Aggregated,65.300000,65.300000,5,5,6,6,7,10,15,19,31,5000,5000,2913,2913,5,7.269503453478249,3.0312569997477112,5019.7614150001755,0.0
1715520397,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,10,15,19,31,5000,5000,2976,2976,5,7.22731207660858,3.0312569997477112,5019.7614150001755,0.0
1715520398,100,,Aggregated,66.600000,66.600000,5,5,6,6,7,10,15,19,31,5000,5000,3042,3042,5,7.181824832995153,3.0312569997477112,5019.7614150001755,0.0
1715520399,100,,Aggregated,65.300000,65.300000,5,5,6,6,7,10,15,18,31,5000,5000,3113,3113,5,7.142218995494777,3.0312569997477112,5019.7614150001755,0.0
1715520400,100,,Aggregated,65.600000,65.600000,5,5,6,6,7,10,16,19,31,5000,5000,3172,3172,5,7.114451551063327,3.0312569997477112,5019.7614150001755,0.0
1715520401,100,,Aggregated,65.800000,65.800000,5,5,6,6,7,10,16,19,31,5000,5000,3245,3245,5,7.081546754689072,3.0312569997477112,5019.7614150001755,0.0
1715520402,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,10,15,18,31,5000,5000,3313,3313,5,7.040973754291395,3.0312569997477112,5019.7614150001755,0.0
1715520403,100,,Aggregated,66.400000,66.400000,5,5,6,6,7,9,15,18,31,5000,5000,3379,3379,5,6.9957823477245515,3.0312569997477112,5019.7614150001755,0.0
1715520404,100,,Aggregated,66.900000,66.900000,5,5,6,6,7,9,15,18,31,5000,5000,3447,3447,5,6.973048855516704,3.0312569997477112,5019.7614150001755,0.0
1715520405,100,,Aggregated,66.100000,66.100000,5,5,6,6,7,10,15,18,31,5000,5000,3518,3518,5,6.951421237628076,3.0312569997477112,5019.7614150001755,0.0
1715520406,100,,Aggregated,66.800000,66.800000,5,5,6,6,7,10,15,19,31,5000,5000,3585,3585,5,6.929599150620208,3.0312569997477112,5019.7614150001755,0.0
